Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Verlander, Justin",434378,FF,-1.33,54.17,6.87,8.60,-138.89,-9.01,-11.48,31.46,-11.46,2537,208
"Verlander, Justin",434378,FF,-1.51,54.53,6.97,7.03,-138.32,-7.07,-14.15,32.73,-12.17,2535,209
"Verlander, Justin",434378,FF,-1.47,54.42,7.00,6.61,-136.21,-12.63,-11.78,29.77,-9.68,2456,210
"Verlander, Justin",434378,CU,-1.77,54.71,6.95,2.27,-114.48,-0.91,3.51,21.72,-39.92,2639,47
"Verlander, Justin",434378,FF,-1.40,54.55,7.04,3.35,-136.10,-5.79,-12.07,32.52,-11.80,2472,206
"Verlander, Justin",434378,FF,-1.54,54.56,7.03,6.62,-138.12,-6.39,-11.66,29.73,-12.46,2437,208
"Verlander, Justin",434378,SL,-1.57,54.62,6.96,4.16,-127.10,-5.64,1.53,25.45,-30.72,2520,144
"Verlander, Justin",434378,SL,-1.50,54.44,6.92,6.82,-127.97,-9.48,4.48,24.95,-26.07,2464,166
"Verlander, Justin",434378,FF,-1.37,54.47,7.00,7.07,-139.28,-9.68,-13.05,31.37,-9.56,2469,208
"Verlander, Justin",434378,FF,-1.43,54.52,7.04,5.43,-137.96,-8.52,-11.79,28.28,-12.26,2384,206
"Verlander, Justin",434378,SL,-1.58,54.38,6.86,2.80,-126.72,-3.06,4.57,28.41,-27.19,2449,146
"Verlander, Justin",434378,FF,-1.65,54.43,6.84,2.62,-138.67,-6.79,-12.98,36.79,-9.83,2471,212
"Verlander, Justin",434378,SL,-1.51,54.31,6.94,2.73,-127.59,-9.02,5.58,28.37,-23.51,2431,191
"Verlander, Justin",434378,SL,-1.60,54.46,7.00,5.17,-125.84,-8.01,6.19,28.38,-26.35,2537,185
"Verlander, Justin",434378,FF,-1.53,54.35,6.92,4.04,-136.67,-8.94,-12.92,35.53,-9.09,2382,212
"Verlander, Justin",434378,CU,-1.81,54.28,6.91,2.20,-115.67,-2.96,2.77,24.13,-34.96,2630,57
"Verlander, Justin",434378,FF,-1.40,54.47,7.01,7.13,-139.18,-6.93,-11.68,34.68,-11.95,2461,209
"Verlander, Justin",434378,CU,-1.74,54.36,6.91,1.61,-116.62,-5.14,4.31,25.29,-37.37,2647,41
"Verlander, Justin",434378,FF,-1.58,54.58,7.01,7.92,-139.52,-4.38,-12.04,37.51,-11.10,2387,208
"Verlander, Justin",434378,FF,-1.41,54.49,7.05,6.77,-137.52,-6.05,-12.37,34.45,-10.80,2365,207
"Verlander, Justin",434378,FF,-1.55,54.51,7.11,7.23,-137.04,-5.90,-14.19,33.73,-10.76,2382,206
"Verlander, Justin",434378,CU,-1.78,54.28,6.86,2.55,-116.20,-3.19,7.77,25.49,-40.72,2763,37
"Verlander, Justin",434378,CU,-1.85,54.32,6.78,5.26,-117.41,-5.96,7.30,26.77,-37.75,2786,41
"Verlander, Justin",434378,CU,-1.75,54.52,6.91,1.59,-116.20,-4.12,5.73,23.37,-37.92,2742,43
"Verlander, Justin",434378,CU,-1.80,54.44,6.92,4.03,-115.62,-1.66,6.23,25.17,-38.55,2751,39
"Verlander, Justin",434378,FF,-1.57,54.49,7.02,4.22,-138.19,-7.45,-11.72,34.39,-9.30,2537,209
"Verlander, Justin",434378,FF,-1.59,54.44,7.02,5.14,-137.50,-7.56,-14.39,33.75,-9.29,2502,209
"Verlander, Justin",434378,FF,-1.48,54.58,7.13,2.67,-136.23,-9.53,-14.11,33.54,-11.96,2439,208
"Verlander, Justin",434378,CU,-1.77,54.50,6.95,4.48,-114.68,-2.45,6.27,24.10,-38.94,2758,41
"Verlander, Justin",434378,FF,-1.40,54.42,7.08,2.77,-134.45,-9.73,-11.43,32.07,-10.56,2405,212
"Verlander, Justin",434378,CU,-1.61,54.40,6.90,2.14,-115.40,-4.60,4.18,24.46,-39.90,2741,44
"Verlander, Justin",434378,CU,-1.70,54.38,6.88,0.53,-115.75,-1.80,6.00,24.82,-42.11,2891,42
"Verlander, Justin",434378,FF,-1.56,54.53,7.00,3.14,-137.18,-6.45,-11.71,34.09,-11.39,2492,208
"Verlander, Justin",434378,FF,-1.37,54.48,7.02,3.14,-137.21,-10.73,-11.74,34.52,-10.53,2500,211
"Verlander, Justin",434378,FF,-1.38,54.41,7.06,6.82,-137.49,-8.36,-9.76,34.64,-8.68,2468,204
"Verlander, Justin",434378,CU,-1.77,54.59,6.94,2.15,-112.81,-1.48,4.73,23.13,-40.06,2723,38
"Verlander, Justin",434378,FF,-1.42,54.46,7.09,3.76,-135.62,-8.66,-14.31,34.69,-10.49,2470,210
"Verlander, Justin",434378,CU,-1.65,54.35,6.89,0.91,-116.38,-2.62,6.82,25.13,-39.60,2769,38
"Verlander, Justin",434378,SL,-1.40,54.34,6.98,4.08,-125.80,-10.99,4.15,25.56,-27.58,2602,176
"Verlander, Justin",434378,CU,-1.63,54.30,6.87,2.75,-117.30,-3.55,4.52,24.66,-38.11,2744,44
"Verlander, Justin",434378,CU,-1.73,54.62,6.95,1.63,-114.19,-0.16,5.40,23.89,-40.89,2694,53
"Verlander, Justin",434378,SL,-1.36,54.36,6.90,3.39,-129.84,-9.19,3.67,28.11,-20.99,2546,177
"Verlander, Justin",434378,SL,-1.43,54.33,6.85,4.44,-128.36,-7.78,3.31,27.19,-22.95,2579,179
"Verlander, Justin",434378,FF,-1.29,54.29,7.06,4.16,-137.39,-7.73,-12.03,37.04,-7.02,2485,206
"Verlander, Justin",434378,FF,-1.30,54.21,6.95,3.90,-139.88,-10.56,-15.43,35.97,-9.48,2509,209
"Verlander, Justin",434378,FF,-1.31,54.27,6.99,3.99,-139.12,-6.61,-11.64,37.87,-6.61,2540,211
"Verlander, Justin",434378,FF,-1.38,54.43,7.00,3.92,-138.53,-9.27,-14.21,35.59,-9.84,2524,209
"Verlander, Justin",434378,FF,-1.30,54.30,7.00,4.52,-137.54,-8.86,-13.16,35.17,-8.78,2476,209
"Verlander, Justin",434378,FF,-1.48,54.41,7.07,1.92,-137.82,-6.78,-13.11,35.49,-10.39,2492,209
"Verlander, Justin",434378,FF,-1.49,54.43,7.03,1.55,-138.44,-7.11,-14.03,35.84,-10.41,2481,207
"Verlander, Justin",434378,SL,-1.49,54.38,7.00,3.82,-128.46,-7.35,3.56,26.95,-26.33,2635,180
"Verlander, Justin",434378,SL,-1.54,54.37,6.99,5.03,-127.13,-9.05,2.73,28.24,-27.15,2504,184
"Verlander, Justin",434378,FF,-1.35,54.43,7.07,7.28,-138.81,-7.24,-13.90,37.09,-8.92,2396,208
"Verlander, Justin",434378,FF,-1.46,54.33,7.08,5.24,-137.62,-8.85,-10.94,36.28,-7.10,2472,207
"Verlander, Justin",434378,FF,-1.55,54.55,7.09,4.65,-137.92,-6.78,-10.05,37.04,-7.96,2486,209
"Verlander, Justin",434378,FF,-1.38,54.49,7.18,8.19,-134.94,-5.84,-10.62,35.46,-8.10,2382,205
"Verlander, Justin",434378,CU,-1.59,54.52,6.98,3.27,-115.28,-0.72,4.06,24.81,-40.26,2745,46
"Verlander, Justin",434378,FF,-1.34,54.40,7.08,3.96,-136.67,-8.45,-10.99,35.59,-7.99,2497,209
"Verlander, Justin",434378,SL,-1.37,54.34,7.05,3.66,-127.55,-9.18,2.78,29.20,-26.06,2495,168
"Verlander, Justin",434378,CU,-1.60,54.27,6.94,5.35,-116.79,-7.69,4.73,25.19,-38.34,2745,43
"Verlander, Justin",434378,FF,-1.37,54.43,7.15,2.77,-135.02,-9.60,-10.72,32.16,-11.13,2419,205
"Verlander, Justin",434378,FF,-1.29,54.38,7.09,4.71,-137.06,-9.76,-11.93,33.21,-11.30,2420,205
"Verlander, Justin",434378,FF,-1.58,54.43,7.10,3.49,-136.62,-7.45,-9.80,32.71,-9.78,2347,205
"Verlander, Justin",434378,SL,-1.44,54.34,7.04,2.97,-126.83,-6.15,5.03,26.62,-26.67,2516,163
"Verlander, Justin",434378,SL,-1.52,54.51,6.95,2.88,-126.36,-7.71,4.42,26.62,-26.49,2508,168
"Verlander, Justin",434378,CU,-1.58,54.51,6.99,4.42,-115.62,-2.70,2.53,23.87,-37.29,2697,43
"Verlander, Justin",434378,SL,-1.46,54.40,6.95,3.30,-125.76,-9.07,6.09,28.06,-28.25,2597,152
"Verlander, Justin",434378,CU,-1.52,54.27,6.83,5.85,-117.89,-7.55,4.11,26.38,-40.19,2727,42
"Verlander, Justin",434378,CU,-1.62,54.59,7.04,0.61,-113.92,-1.84,7.12,24.70,-40.95,2750,44
"Verlander, Justin",434378,FF,-1.40,54.48,7.06,7.47,-135.40,-10.50,-11.60,34.20,-9.83,2485,207
"Verlander, Justin",434378,CH,-1.59,54.38,6.78,6.12,-127.15,-7.76,-14.33,27.33,-20.70,1698,230
"Verlander, Justin",434378,FF,-1.22,54.51,7.08,4.92,-137.39,-11.25,-11.89,33.23,-8.82,2399,207
"Verlander, Justin",434378,CU,-1.60,54.52,7.01,-1.74,-112.61,0.99,6.65,23.46,-40.94,2667,42
"Verlander, Justin",434378,SL,-1.46,54.48,6.98,2.37,-127.94,-5.30,6.32,27.85,-25.37,2467,161
"Verlander, Justin",434378,SL,-1.69,54.34,6.98,3.86,-127.35,-7.82,2.13,25.68,-23.14,2594,171
"Verlander, Justin",434378,SL,-1.45,54.77,7.05,1.79,-124.85,-4.00,3.75,24.77,-27.30,2640,134
"Verlander, Justin",434378,FF,-1.45,54.63,6.98,2.26,-138.90,-6.43,-12.08,36.02,-8.93,2521,208
"Verlander, Justin",434378,FF,-1.54,54.46,7.02,3.89,-138.25,-7.95,-12.54,35.46,-6.87,2493,211
"Verlander, Justin",434378,FF,-1.42,54.70,7.13,3.90,-134.26,-11.66,-9.93,32.05,-7.45,2463,206
"Verlander, Justin",434378,FF,-1.50,54.43,7.12,1.72,-136.46,-7.63,-11.92,33.72,-8.22,2476,211
"Verlander, Justin",434378,FF,-1.43,54.34,7.01,8.17,-138.96,-9.79,-11.72,36.01,-9.56,2490,211
"Verlander, Justin",434378,CU,-1.67,54.31,6.86,3.37,-118.87,-4.61,4.86,25.12,-41.20,2745,29
"Verlander, Justin",434378,CU,-1.69,54.37,6.97,3.22,-117.57,-3.20,5.83,26.63,-38.74,2619,38
"Verlander, Justin",434378,CU,-1.75,54.44,6.90,3.60,-117.94,-7.38,3.32,25.06,-38.97,2736,40
"Verlander, Justin",434378,FF,-1.56,54.50,7.02,5.53,-139.80,-7.81,-11.67,35.28,-8.63,2522,211
"Verlander, Justin",434378,FF,-1.51,54.55,7.10,5.17,-139.19,-10.10,-8.26,33.51,-9.41,2389,205
"Verlander, Justin",434378,FF,-1.54,54.49,7.03,4.55,-138.91,-7.34,-10.71,34.37,-11.41,2422,208
"Verlander, Justin",434378,CU,-1.61,54.56,6.98,4.09,-117.09,-3.85,2.54,23.35,-39.48,2610,44
"Verlander, Justin",434378,FF,-1.54,54.45,7.09,5.49,-137.64,-9.11,-7.60,35.11,-6.42,2388,207
"Verlander, Justin",434378,FF,-1.57,54.51,7.04,6.37,-139.43,-6.03,-9.30,37.60,-6.99,2425,211
"Verlander, Justin",434378,SL,-1.60,54.54,7.05,5.04,-128.97,-6.65,4.81,26.63,-24.26,2562,163
"Verlander, Justin",434378,SL,-1.54,54.45,7.01,6.44,-128.59,-4.99,4.04,28.68,-25.86,2510,150
"Verlander, Justin",434378,SL,-1.57,54.58,7.07,6.47,-128.15,-6.39,6.10,26.98,-25.74,2518,159
"Verlander, Justin",434378,FF,-1.47,54.53,7.13,7.11,-137.41,-8.10,-10.16,33.96,-9.09,2455,210
"Verlander, Justin",434378,FF,-1.38,54.33,7.12,6.54,-136.88,-7.99,-9.69,34.06,-8.95,2444,207
"Verlander, Justin",434378,FF,-1.49,54.28,7.12,8.47,-137.41,-8.95,-9.27,33.72,-8.02,2410,208
"Verlander, Justin",434378,CH,-1.79,54.60,6.98,4.48,-124.79,-6.20,-14.14,26.96,-24.02,1694,229
"Verlander, Justin",434378,CH,-1.75,54.68,7.06,3.54,-124.91,-4.05,-14.76,27.56,-24.51,1914,231
"Verlander, Justin",434378,FF,-1.37,54.46,7.06,6.70,-139.37,-8.95,-13.70,38.08,-9.30,2445,211
"Verlander, Justin",434378,FF,-1.38,54.60,7.12,3.06,-137.41,-9.12,-13.38,36.70,-8.58,2453,210
"Verlander, Justin",434378,FF,-1.33,54.50,7.10,7.07,-136.21,-8.97,-12.91,35.78,-9.01,2453,209
"Verlander, Justin",434378,FF,-1.49,54.47,7.18,4.57,-137.97,-4.20,-13.52,36.84,-9.71,2466,207
"Verlander, Justin",434378,CU,-1.84,54.44,6.75,2.85,-116.41,-0.61,3.90,23.31,-40.56,2625,47
"Verlander, Justin",434378,FF,-1.71,54.54,6.81,3.30,-140.52,-3.93,-11.97,34.82,-14.97,2347,209
"Verlander, Justin",434378,CH,-2.07,54.40,6.65,3.40,-125.95,-4.65,-15.43,24.35,-23.62,1648,236
"Verlander, Justin",434378,SL,-1.86,54.41,6.85,4.68,-125.20,-7.58,0.95,23.33,-26.18,2441,176
"Verlander, Justin",434378,CU,-1.86,54.44,6.86,4.50,-115.11,-2.54,2.70,22.09,-38.85,2579,38
"Verlander, Justin",434378,FF,-1.61,54.44,6.91,5.27,-137.28,-6.08,-11.90,30.23,-13.25,2376,211
"Verlander, Justin",434378,FF,-1.70,54.44,6.96,3.96,-137.88,-8.07,-8.87,30.55,-10.39,2281,209
"Verlander, Justin",434378,SL,-1.92,54.54,6.75,6.86,-126.53,-7.87,2.86,24.77,-28.21,2321,177
"Verlander, Justin",434378,SL,-1.80,54.42,6.83,7.72,-126.84,-9.90,2.56,25.40,-26.21,2300,180
"Verlander, Justin",434378,CH,-2.03,54.44,6.75,4.44,-126.93,-7.57,-16.49,22.86,-21.79,1608,234
"Verlander, Justin",434378,CU,-2.02,54.51,6.85,4.60,-114.89,-0.42,3.86,21.40,-41.02,2573,45
"Verlander, Justin",434378,FF,-1.67,54.50,6.91,6.28,-137.79,-8.90,-13.06,31.17,-6.91,2468,207
"Verlander, Justin",434378,FF,-1.80,54.59,6.97,4.04,-136.00,-7.33,-12.08,29.18,-7.82,2381,209
"Verlander, Justin",434378,CU,-1.82,54.32,6.70,4.43,-115.43,-0.73,3.09,21.46,-40.32,2657,37
"Verlander, Justin",434378,CU,-1.91,54.35,6.74,6.30,-117.16,-2.62,2.59,21.82,-37.47,2597,47
"Verlander, Justin",434378,FF,-1.80,54.52,6.88,4.50,-136.31,-7.52,-12.07,29.78,-12.59,2383,209
"Verlander, Justin",434378,FF,-1.63,54.23,6.99,6.39,-135.89,-11.20,-10.05,27.87,-9.77,2420,204
"Verlander, Justin",434378,FF,-1.78,54.53,7.00,7.58,-137.43,-4.90,-10.50,29.68,-13.33,2431,209
"Verlander, Justin",434378,SL,-1.84,54.27,6.84,4.48,-127.19,-4.55,3.84,22.67,-27.79,2406,172
"Verlander, Justin",434378,CU,-1.83,54.31,6.68,3.18,-117.95,-2.71,4.92,19.69,-37.37,2733,45
"Verlander, Justin",434378,SL,-1.68,54.37,6.89,5.52,-127.49,-4.64,-1.01,23.42,-26.85,2424,153
"Verlander, Justin",434378,SL,-1.66,54.59,6.91,6.08,-126.27,-8.47,3.29,22.72,-27.43,2563,169
"Verlander, Justin",434378,SL,-1.70,54.43,6.92,5.46,-125.82,-5.02,5.04,23.99,-28.30,2427,145
"Verlander, Justin",434378,SL,-1.81,54.26,6.87,5.38,-125.80,-4.90,2.00,23.39,-28.05,2386,172
"Verlander, Justin",434378,FF,-1.69,54.44,6.83,4.70,-139.38,-5.94,-10.66,32.17,-13.58,2308,212
"Verlander, Justin",434378,SL,-1.64,54.64,6.88,7.75,-126.01,-8.86,-0.14,24.78,-27.16,2437,169
"Verlander, Justin",434378,CU,-1.89,54.37,6.79,1.91,-115.94,0.26,3.78,22.36,-40.61,2483,48
"Verlander, Justin",434378,FF,-1.61,54.55,6.96,5.36,-137.71,-7.25,-13.22,30.35,-11.15,2491,202
"Verlander, Justin",434378,FF,-1.70,54.47,6.97,6.01,-136.40,-8.50,-12.69,29.97,-10.95,2458,212
"Verlander, Justin",434378,FF,-1.57,54.54,7.03,0.73,-135.61,-8.43,-11.74,28.83,-9.56,2517,214
"Verlander, Justin",434378,CU,-1.81,54.37,6.69,1.03,-116.44,-0.36,4.98,22.36,-43.25,2514,42
"Verlander, Justin",434378,FF,-1.75,54.48,6.84,7.71,-139.09,-6.87,-10.53,28.64,-14.90,2128,213
"Verlander, Justin",434378,FF,-1.70,54.52,6.79,9.16,-139.16,-7.54,-10.33,30.93,-11.30,2328,208
"Verlander, Justin",434378,FF,-1.67,54.30,6.90,7.70,-138.94,-6.87,-9.86,32.28,-9.58,2361,207
"Verlander, Justin",434378,FF,-1.64,54.51,6.92,8.64,-138.41,-9.75,-12.97,29.67,-11.45,2252,212
"Verlander, Justin",434378,FF,-1.58,54.41,6.84,7.85,-141.10,-6.24,-11.75,33.24,-12.43,2431,213
"Verlander, Justin",434378,CH,-1.82,54.54,6.74,5.75,-125.77,-5.86,-14.41,23.14,-24.39,1568,234
"Verlander, Justin",434378,CU,-1.69,54.26,6.86,3.69,-115.70,-4.30,4.26,22.04,-39.69,2644,40
"Verlander, Justin",434378,SL,-1.66,54.36,6.84,7.34,-127.32,-8.42,2.95,23.35,-27.32,2437,172
"Verlander, Justin",434378,CU,-1.79,54.50,6.87,3.58,-115.00,-1.64,2.74,22.49,-41.56,2686,46
"Verlander, Justin",434378,CU,-1.74,54.43,6.75,1.46,-116.08,-1.17,3.85,22.18,-42.98,2620,37
"Verlander, Justin",434378,SL,-1.55,54.46,6.93,8.22,-128.00,-9.16,2.07,24.71,-29.13,2537,137
"Verlander, Justin",434378,SL,-1.64,54.40,6.97,6.42,-127.14,-10.35,-0.19,21.07,-25.66,2482,179
"Verlander, Justin",434378,CU,-1.87,54.57,6.79,1.29,-114.71,1.12,5.96,21.37,-42.18,2708,44
"Verlander, Justin",434378,FF,-1.54,54.45,7.03,3.97,-138.11,-10.02,-14.30,29.12,-8.91,2420,210
"Verlander, Justin",434378,SL,-1.78,54.44,6.88,3.96,-124.97,-2.16,3.37,23.32,-29.92,2371,109
"Verlander, Justin",434378,SL,-1.74,54.19,6.80,7.73,-126.10,-8.15,1.90,23.87,-28.71,2275,147
"Verlander, Justin",434378,FF,-1.65,54.47,6.90,7.13,-138.75,-6.02,-10.91,31.19,-11.02,2376,208
"Verlander, Justin",434378,SL,-1.70,54.18,6.80,7.63,-126.63,-8.24,1.88,26.66,-26.45,2358,178
"Verlander, Justin",434378,CU,-1.94,54.43,6.79,3.79,-115.68,-4.05,2.77,20.73,-41.08,2603,43
"Verlander, Justin",434378,FF,-1.66,54.38,6.98,4.35,-137.00,-5.98,-9.32,27.69,-14.33,2264,201
"Verlander, Justin",434378,FF,-1.72,54.54,6.90,5.52,-139.75,-6.53,-9.33,29.55,-12.22,2302,210
"Verlander, Justin",434378,FF,-1.73,54.44,7.02,4.96,-137.35,-7.77,-11.37,28.15,-14.91,2301,209
"Verlander, Justin",434378,FF,-1.69,54.39,7.00,3.60,-136.98,-6.17,-10.25,30.64,-14.64,2277,207
"Verlander, Justin",434378,FF,-1.77,54.54,7.03,5.88,-136.01,-8.15,-14.05,26.73,-13.40,2272,210
"Verlander, Justin",434378,FF,-1.78,54.36,7.06,9.29,-135.84,-8.92,-12.24,26.59,-13.98,2261,211
"Verlander, Justin",434378,FF,-1.63,54.31,7.00,6.48,-138.68,-7.47,-12.24,29.84,-12.75,2332,206
"Verlander, Justin",434378,FF,-1.69,54.25,6.96,9.52,-137.15,-7.79,-7.67,28.96,-11.97,2291,211
"Verlander, Justin",434378,FF,-1.55,54.51,7.01,6.30,-139.90,-5.84,-10.52,29.48,-13.65,2380,204
"Verlander, Justin",434378,FF,-1.50,54.42,7.00,5.91,-138.44,-8.76,-8.64,27.65,-12.07,2385,205
"Verlander, Justin",434378,SL,-1.70,54.41,6.93,4.52,-128.26,-5.04,0.69,24.24,-26.58,2546,161
"Verlander, Justin",434378,FF,-1.67,54.46,6.98,6.71,-137.87,-6.82,-11.92,29.05,-13.07,2395,203
"Verlander, Justin",434378,FF,-1.58,54.47,7.07,4.67,-135.27,-7.75,-11.32,27.80,-12.19,2340,203
"Verlander, Justin",434378,FF,-1.57,54.55,7.00,7.30,-138.01,-6.43,-12.51,30.14,-13.79,2448,201
"Verlander, Justin",434378,SL,-1.77,54.56,7.01,6.83,-124.93,-6.36,-0.20,24.74,-28.77,2563,161
"Verlander, Justin",434378,SL,-1.71,54.39,6.93,6.48,-125.69,-7.08,0.44,24.25,-28.90,2540,161
"Verlander, Justin",434378,FF,-1.71,54.31,6.93,5.62,-140.40,-6.39,-11.29,30.23,-7.53,2447,208
"Verlander, Justin",434378,FF,-1.60,54.45,6.92,5.16,-139.85,-8.98,-9.93,28.90,-10.69,2457,208
"Verlander, Justin",434378,CU,-1.82,54.48,6.87,3.42,-115.24,-0.69,5.26,22.36,-42.46,2719,40
"Verlander, Justin",434378,SL,-1.68,54.52,6.93,6.39,-126.98,-6.83,-3.49,24.74,-27.76,2647,155
"Verlander, Justin",434378,CU,-1.96,54.59,6.87,1.93,-115.92,0.81,6.65,22.18,-41.02,2654,42
"Verlander, Justin",434378,CU,-1.83,54.55,6.81,4.55,-116.98,-1.27,5.80,22.92,-41.87,2771,42
"Verlander, Justin",434378,CU,-1.94,54.62,6.90,2.62,-113.87,0.88,5.48,21.70,-42.54,2659,44
"Verlander, Justin",434378,FF,-1.67,54.52,7.03,6.18,-138.17,-7.57,-10.38,29.46,-10.42,2478,208
"Verlander, Justin",434378,FF,-1.66,54.57,7.09,5.09,-137.66,-5.86,-8.93,29.46,-10.64,2337,203
"Verlander, Justin",434378,CU,-2.04,54.53,6.90,2.66,-112.25,-0.36,2.25,18.59,-39.45,2451,47
"Verlander, Justin",434378,FF,-1.69,54.75,7.12,7.24,-137.21,-8.48,-10.83,30.11,-13.22,2410,207
"Verlander, Justin",434378,FF,-1.56,54.48,7.02,6.69,-138.84,-7.69,-12.26,31.32,-10.84,2423,204
"Verlander, Justin",434378,SL,-1.56,54.67,6.96,4.90,-127.56,-6.54,0.44,25.97,-29.29,2626,151
"Verlander, Justin",434378,SL,-1.63,54.61,6.96,5.09,-128.73,-4.58,3.74,23.06,-26.87,2569,162
"Verlander, Justin",434378,FF,-1.63,54.55,7.01,9.01,-138.47,-5.02,-9.72,27.44,-11.68,2436,201
"Verlander, Justin",434378,CU,-1.77,54.64,6.92,2.56,-113.17,0.72,5.22,18.86,-41.09,2740,45
"Verlander, Justin",434378,FF,-1.47,54.50,7.07,6.05,-138.02,-7.18,-13.25,29.40,-13.68,2390,212
"Verlander, Justin",434378,FF,-1.65,54.75,7.10,7.45,-136.65,-5.11,-9.88,29.23,-12.19,2465,208
"Verlander, Justin",434378,CU,-1.73,54.46,6.92,2.78,-113.67,-0.05,2.61,21.09,-39.96,2486,40
"Verlander, Justin",434378,CU,-1.75,54.55,6.95,1.37,-114.11,1.37,4.33,20.38,-39.70,2509,43
"Verlander, Justin",434378,SL,-1.80,54.49,6.92,5.74,-127.70,-4.84,0.20,24.80,-29.63,2365,167
"Verlander, Justin",434378,FF,-1.46,54.47,7.03,0.89,-137.37,-7.65,-8.07,28.50,-13.11,2229,207
"Verlander, Justin",434378,FF,-1.58,54.41,7.06,6.13,-137.04,-8.90,-9.77,28.53,-14.80,2233,205
"Verlander, Justin",434378,FF,-1.52,54.52,7.05,5.98,-138.35,-6.25,-9.43,28.84,-14.85,2253,210
"Verlander, Justin",434378,FF,-1.60,54.56,7.09,8.62,-136.97,-4.30,-9.02,28.35,-16.52,2224,205
"Verlander, Justin",434378,CU,-1.90,54.47,6.90,2.90,-115.32,-1.79,2.48,20.56,-39.75,2528,43
"Verlander, Justin",434378,SL,-1.71,54.80,6.99,5.53,-127.35,-6.67,3.27,27.39,-28.44,2464,186
"Verlander, Justin",434378,FF,-1.56,54.35,7.04,7.12,-137.43,-10.56,-8.31,29.50,-9.59,2310,200
"Verlander, Justin",434378,FF,-1.67,54.48,7.09,3.38,-138.61,-7.55,-8.47,28.99,-11.42,2265,207
"Verlander, Justin",434378,FF,-1.68,54.54,7.06,4.37,-136.88,-7.99,-7.93,28.14,-11.40,2249,204
"Verlander, Justin",434378,SL,-1.77,54.30,6.83,3.80,-124.74,-5.43,3.07,27.61,-26.09,2333,176
"Verlander, Justin",434378,SL,-1.68,54.45,6.91,6.02,-125.86,-6.28,-0.41,27.59,-26.60,2427,154
"Verlander, Justin",434378,SL,-1.80,54.46,7.01,1.61,-123.12,-4.22,2.39,26.70,-28.22,2485,143
"Verlander, Justin",434378,SL,-1.88,54.35,6.86,3.99,-122.40,-9.74,2.22,25.86,-28.15,2450,171
"Verlander, Justin",434378,CU,-1.96,54.63,7.01,3.49,-113.60,-1.44,3.55,22.58,-38.45,2626,47
"Verlander, Justin",434378,FF,-1.45,54.37,7.00,6.34,-136.11,-9.23,-12.65,34.70,-10.34,2396,209
"Verlander, Justin",434378,SL,-1.47,54.45,6.94,3.88,-124.55,-8.25,3.39,25.77,-25.61,2491,178
"Verlander, Justin",434378,SL,-1.53,54.46,6.92,5.94,-124.22,-6.28,0.65,26.41,-27.91,2443,170
"Verlander, Justin",434378,FF,-1.42,54.39,6.96,6.43,-135.26,-10.85,-10.76,33.06,-7.79,2432,207
"Verlander, Justin",434378,FF,-1.41,54.56,7.08,7.31,-133.22,-5.12,-12.16,32.81,-11.97,2380,208
"Verlander, Justin",434378,FF,-1.59,54.52,7.05,7.49,-133.31,-9.22,-11.91,32.50,-8.71,2447,209
"Verlander, Justin",434378,FF,-1.49,54.59,7.10,5.01,-133.13,-5.07,-10.55,32.25,-11.60,2407,210
"Verlander, Justin",434378,FF,-1.25,54.35,6.92,6.21,-137.85,-10.30,-12.02,34.06,-9.70,2487,204
"Verlander, Justin",434378,FF,-1.34,54.28,7.01,6.52,-137.69,-11.48,-15.66,34.32,-9.00,2550,205
"Verlander, Justin",434378,FF,-1.41,54.15,6.88,8.51,-136.95,-12.52,-13.71,33.70,-7.44,2555,210
"Verlander, Justin",434378,SL,-1.49,54.38,6.87,3.45,-124.26,-4.29,3.05,26.38,-28.89,2581,151
"Verlander, Justin",434378,FF,-1.44,54.39,6.97,6.03,-137.01,-7.62,-12.24,34.49,-11.94,2381,204
"Verlander, Justin",434378,SL,-1.54,54.17,6.84,7.21,-127.12,-9.31,1.20,27.35,-25.43,2584,179
"Verlander, Justin",434378,SL,-1.65,54.43,6.89,2.85,-125.03,-5.97,-0.79,27.52,-27.92,2523,170
"Verlander, Justin",434378,CU,-1.74,54.60,6.97,1.83,-111.32,0.16,5.40,21.97,-40.10,2687,52
"Verlander, Justin",434378,SL,-1.58,54.50,6.96,2.95,-125.59,-4.07,-0.65,26.20,-27.42,2556,150
"Verlander, Justin",434378,FF,-1.70,54.40,6.94,7.01,-139.55,-6.62,-10.97,35.44,-9.72,2440,208
"Verlander, Justin",434378,FF,-1.40,54.44,6.99,7.59,-136.78,-8.08,-9.76,31.66,-9.19,2393,209
"Verlander, Justin",434378,SL,-1.55,54.40,6.99,5.47,-124.72,-4.71,4.57,25.72,-29.62,2509,164
"Verlander, Justin",434378,FF,-1.57,54.39,7.08,6.21,-137.69,-5.03,-12.43,32.74,-13.30,2400,210
"Verlander, Justin",434378,CU,-1.79,54.38,6.81,2.94,-115.67,-1.89,8.44,24.03,-36.44,2668,54
"Verlander, Justin",434378,FF,-1.36,54.28,7.08,5.16,-135.56,-7.72,-12.55,32.63,-7.61,2406,209
"Verlander, Justin",434378,SL,-1.53,54.45,6.97,4.57,-128.02,-6.10,1.60,25.31,-22.37,2562,168
