Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Thielbar, Caleb",573204,FF,0.47,53.95,5.97,-0.84,-131.43,-6.19,1.23,25.10,-14.81,2154,162
"Thielbar, Caleb",573204,FF,0.36,53.91,5.97,-1.16,-132.44,-8.99,0.64,25.50,-12.77,2174,161
"Thielbar, Caleb",573204,SL,0.49,54.23,5.92,-1.99,-117.64,-3.53,-12.29,23.80,-32.62,2303,287
"Thielbar, Caleb",573204,SL,0.61,54.28,5.94,2.47,-117.73,2.49,-12.58,22.04,-30.06,2276,272
"Thielbar, Caleb",573204,FF,0.30,54.20,6.08,0.28,-137.28,-4.36,2.93,29.36,-12.50,2230,164
"Thielbar, Caleb",573204,SL,0.57,54.38,5.99,1.17,-120.81,-0.13,-12.48,23.73,-29.88,2396,277
"Thielbar, Caleb",573204,SL,0.70,54.14,5.89,0.05,-119.52,-3.18,-12.41,23.15,-30.61,2345,271
"Thielbar, Caleb",573204,FF,0.21,54.13,6.03,-0.37,-133.90,-6.64,2.51,26.77,-12.88,2208,162
"Thielbar, Caleb",573204,FF,0.42,54.06,6.05,0.10,-132.74,-5.00,1.06,27.19,-13.86,2169,164
"Thielbar, Caleb",573204,SL,0.65,54.25,5.89,-0.55,-116.24,1.23,-11.91,21.64,-32.39,2310,291
"Thielbar, Caleb",573204,FF,0.31,54.05,6.11,0.68,-132.60,-4.81,1.13,26.09,-14.00,2195,166
"Thielbar, Caleb",573204,FF,0.45,54.13,6.13,-0.36,-133.73,-2.92,1.89,27.61,-13.13,2235,165
"Thielbar, Caleb",573204,CU,0.36,53.91,6.07,0.64,-110.04,-0.03,-5.78,23.28,-45.06,2593,334
"Thielbar, Caleb",573204,CU,0.24,54.20,6.06,0.14,-108.49,2.09,-4.03,19.49,-42.76,2520,336
"Thielbar, Caleb",573204,FF,0.55,54.11,6.05,-1.13,-138.82,-11.15,8.62,29.47,-9.01,2463,155
"Thielbar, Caleb",573204,SL,0.59,54.19,6.02,-1.62,-122.87,-6.51,-5.55,26.04,-29.27,2471,310
"Thielbar, Caleb",573204,CU,0.32,54.04,6.17,0.59,-109.09,1.37,-5.58,22.72,-44.77,2509,333
"Thielbar, Caleb",573204,FF,0.43,54.05,6.11,-1.60,-136.09,-6.78,5.20,32.28,-8.18,2320,163
"Thielbar, Caleb",573204,CU,0.37,54.26,6.15,0.99,-108.97,0.28,-4.57,21.52,-42.84,2553,338
"Thielbar, Caleb",573204,CU,0.38,54.53,6.19,1.67,-105.68,4.09,-4.98,21.45,-43.46,2383,334
"Thielbar, Caleb",573204,FF,0.31,54.18,6.17,-2.11,-136.71,-7.18,7.23,31.53,-11.66,2362,161
"Thielbar, Caleb",573204,SL,0.46,54.56,6.17,-1.42,-122.05,-2.43,-5.54,21.57,-25.10,2310,271
"Thielbar, Caleb",573204,CU,0.03,54.16,6.01,-0.56,-108.61,0.48,-6.65,21.43,-43.52,2549,336
"Thielbar, Caleb",573204,FF,0.22,54.28,6.03,-0.77,-137.65,-6.80,4.73,31.22,-9.20,2453,164
"Thielbar, Caleb",573204,CU,0.00,54.22,6.02,0.66,-108.05,0.52,-6.58,21.24,-42.78,2511,337
"Thielbar, Caleb",573204,CU,0.11,54.09,6.09,-1.87,-108.54,0.86,-5.89,21.53,-43.27,2564,337
"Thielbar, Caleb",573204,FF,0.23,54.34,6.08,0.24,-137.28,-2.80,6.52,31.14,-9.91,2432,163
"Thielbar, Caleb",573204,FF,0.29,54.02,6.01,-0.28,-137.23,-9.31,4.90,30.19,-9.05,2398,165
"Thielbar, Caleb",573204,FF,0.25,54.24,5.96,-3.60,-136.70,-9.64,4.95,30.45,-8.78,2430,166
"Thielbar, Caleb",573204,FF,0.24,54.15,6.05,0.40,-135.94,-7.69,4.52,30.66,-9.35,2338,162
"Thielbar, Caleb",573204,FF,0.12,54.13,6.05,-0.81,-135.29,-6.97,-0.50,30.19,-10.32,2323,165
"Thielbar, Caleb",573204,FF,0.20,53.91,6.04,0.11,-134.23,-8.72,-0.24,29.33,-9.67,2298,163
"Thielbar, Caleb",573204,FF,0.17,54.29,5.95,2.18,-135.62,-5.72,0.94,30.11,-9.69,2295,160
"Thielbar, Caleb",573204,SL,0.36,54.35,5.97,-1.68,-119.72,-1.01,-13.21,24.47,-33.15,2375,298
"Thielbar, Caleb",573204,SL,0.27,54.29,5.99,-0.06,-121.74,-4.88,-13.12,25.51,-31.91,2407,276
"Thielbar, Caleb",573204,FF,0.14,54.07,6.03,-2.08,-137.87,-7.49,4.85,28.91,-9.79,2376,169
"Thielbar, Caleb",573204,CU,-0.07,54.27,6.02,1.02,-105.93,2.58,-5.12,19.80,-42.99,2475,332
"Thielbar, Caleb",573204,FF,0.14,54.33,6.08,-0.52,-137.51,-5.52,3.01,31.24,-11.61,2383,163
"Thielbar, Caleb",573204,CU,0.10,54.08,5.95,0.42,-107.64,-2.91,-7.03,21.58,-42.10,2509,334
"Thielbar, Caleb",573204,CU,0.12,54.23,6.02,-2.51,-108.62,-1.20,-5.30,22.12,-42.91,2527,336
"Thielbar, Caleb",573204,FF,0.22,54.21,6.05,-1.06,-135.52,-7.77,3.82,29.11,-9.15,2269,165
"Thielbar, Caleb",573204,CU,0.07,54.35,6.14,-0.82,-107.10,1.11,-5.81,20.10,-42.30,2491,331
"Thielbar, Caleb",573204,FF,0.13,54.34,6.12,-1.85,-134.72,-4.09,8.88,28.93,-13.99,2326,167
"Thielbar, Caleb",573204,SL,0.44,54.47,6.12,1.37,-117.39,-1.35,-6.47,21.25,-31.14,2328,248
"Thielbar, Caleb",573204,SL,0.34,54.32,6.11,0.81,-119.48,-5.95,-13.47,25.99,-33.73,2396,271
"Thielbar, Caleb",573204,CU,0.10,54.10,6.06,0.17,-108.94,-1.08,-6.38,21.54,-42.40,2519,335
"Thielbar, Caleb",573204,FF,0.38,54.11,6.08,-4.89,-137.16,-5.22,7.76,30.86,-9.15,2334,163
"Thielbar, Caleb",573204,FF,0.33,54.30,6.10,-3.35,-136.59,-1.94,8.11,32.51,-10.56,2343,161
"Thielbar, Caleb",573204,FF,0.35,54.16,6.06,-3.52,-135.65,-5.36,7.01,31.39,-10.07,2382,161
"Thielbar, Caleb",573204,FF,0.37,54.18,6.15,-1.29,-135.74,-6.27,7.16,32.32,-9.29,2392,162
"Thielbar, Caleb",573204,FF,0.45,54.27,6.07,-0.96,-136.60,-6.51,4.79,31.55,-9.80,2379,158
"Thielbar, Caleb",573204,CU,0.07,54.36,6.14,0.15,-106.48,3.48,-5.60,21.04,-42.64,2491,331
"Thielbar, Caleb",573204,FF,0.10,54.20,6.21,-0.22,-135.86,-6.92,1.60,30.12,-9.95,2342,164
"Thielbar, Caleb",573204,CU,0.15,54.15,6.08,-0.36,-107.63,-0.39,-5.57,21.45,-42.33,2424,330
"Thielbar, Caleb",573204,FF,0.21,54.24,6.17,-0.72,-137.23,-5.92,3.68,30.32,-10.06,2324,162
"Thielbar, Caleb",573204,SL,0.44,54.33,6.08,-1.94,-121.64,-4.32,-6.03,27.66,-29.54,2348,285
"Thielbar, Caleb",573204,SL,0.33,54.29,6.18,-1.26,-121.73,-4.98,-7.07,27.65,-29.94,2453,278
"Thielbar, Caleb",573204,FF,0.38,54.17,6.14,-4.81,-136.81,-2.91,8.02,32.31,-12.88,2265,161
"Thielbar, Caleb",573204,SL,0.29,54.37,6.14,-1.20,-122.71,-4.04,-9.01,25.92,-25.91,2383,270
"Thielbar, Caleb",573204,FF,0.31,54.06,6.19,0.01,-133.77,-8.71,2.49,28.68,-9.69,2235,167
"Thielbar, Caleb",573204,FF,0.16,54.44,6.10,-3.39,-138.96,-5.19,7.05,29.32,-13.20,2328,159
"Thielbar, Caleb",573204,SL,0.44,54.37,6.04,0.20,-121.19,-0.35,-5.56,22.06,-29.23,2398,267
"Thielbar, Caleb",573204,SL,0.43,54.62,5.98,0.90,-120.27,-1.18,-5.34,22.21,-28.09,2405,285
"Thielbar, Caleb",573204,FF,0.18,54.29,6.08,-1.56,-137.43,-7.23,3.16,33.47,-8.53,2431,164
"Thielbar, Caleb",573204,SL,0.41,54.45,5.93,-3.24,-121.42,-5.87,-12.52,24.50,-32.91,2506,295
"Thielbar, Caleb",573204,FF,0.29,54.38,6.18,0.20,-137.65,-3.28,4.76,27.85,-11.77,2368,162
"Thielbar, Caleb",573204,SL,0.57,54.37,6.00,0.64,-121.11,-1.66,-12.46,23.52,-30.99,2426,280
"Thielbar, Caleb",573204,FF,0.21,54.18,6.07,0.91,-136.13,-7.87,4.18,28.01,-10.39,2346,162
"Thielbar, Caleb",573204,CU,0.32,54.37,6.06,0.96,-107.90,-0.48,-5.80,20.16,-42.32,2597,332
"Thielbar, Caleb",573204,FF,0.27,54.21,6.14,-3.92,-134.71,-5.89,7.14,28.30,-12.85,2244,163
"Thielbar, Caleb",573204,FF,0.33,54.26,6.13,-0.89,-135.16,-6.69,1.42,28.57,-10.38,2347,163
"Thielbar, Caleb",573204,CU,0.29,54.44,6.13,-1.66,-106.31,1.46,-4.78,20.16,-43.04,2516,331
