Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Ober, Bailey",641927,FF,-1.72,53.30,5.79,7.81,-134.78,-6.45,-11.33,30.85,-11.92,2445,219
"Ober, Bailey",641927,SL,-1.85,53.40,5.81,4.67,-121.81,-1.97,4.51,23.47,-29.81,2199,105
"Ober, Bailey",641927,SL,-1.81,53.53,5.81,6.60,-122.37,-5.91,3.31,22.18,-28.54,2245,132
"Ober, Bailey",641927,FF,-1.83,53.37,5.73,6.58,-133.98,-2.57,-10.67,26.73,-15.09,2337,219
"Ober, Bailey",641927,CU,-1.73,53.60,6.00,1.18,-112.19,0.80,6.78,19.11,-39.82,2194,50
"Ober, Bailey",641927,SL,-1.90,53.50,5.78,4.03,-122.36,-2.63,4.83,22.04,-28.89,2191,145
"Ober, Bailey",641927,FF,-1.86,53.82,5.88,3.37,-132.16,1.75,-9.79,28.93,-18.02,2226,208
"Ober, Bailey",641927,SL,-1.94,53.87,5.76,3.77,-120.35,-1.88,4.69,20.89,-31.79,2172,60
"Ober, Bailey",641927,FF,-1.97,53.83,5.76,8.77,-131.59,-4.52,-8.27,28.98,-14.90,2365,220
"Ober, Bailey",641927,SL,-1.86,53.79,5.83,6.41,-120.97,-3.86,2.43,22.83,-31.31,2245,122
"Ober, Bailey",641927,FF,-1.93,53.87,5.84,11.18,-131.19,-6.51,-12.29,29.02,-14.90,2252,220
"Ober, Bailey",641927,FF,-1.82,53.76,5.86,7.25,-132.47,-4.67,-10.66,30.25,-12.65,2252,218
"Ober, Bailey",641927,CH,-2.02,53.88,5.78,6.85,-122.32,-2.14,-16.72,24.61,-26.18,1674,250
"Ober, Bailey",641927,CU,-1.81,54.00,6.04,-0.47,-110.20,3.63,8.42,20.61,-39.73,2234,51
"Ober, Bailey",641927,SL,-1.84,53.61,5.74,4.49,-120.40,-1.00,3.18,20.34,-35.65,2153,99
"Ober, Bailey",641927,CU,-1.71,53.51,5.87,5.28,-114.35,-1.81,5.06,21.80,-38.22,2310,46
"Ober, Bailey",641927,FF,-1.87,53.30,5.60,9.62,-131.24,-4.81,-11.92,27.83,-14.68,2263,215
"Ober, Bailey",641927,FF,-1.87,53.48,5.70,7.45,-132.57,-4.70,-12.54,28.07,-14.51,2333,214
