Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Duran, Jhoan",661395,CU,-1.77,54.30,6.15,6.21,-130.64,-6.26,0.45,26.84,-34.21,2599,39
"Duran, Jhoan",661395,FF,-1.68,54.27,6.04,7.99,-148.95,-6.14,-11.90,33.61,-13.23,2239,226
"Duran, Jhoan",661395,CU,-1.66,54.38,6.16,3.59,-131.16,-2.74,2.24,24.11,-36.36,2756,58
"Duran, Jhoan",661395,FF,-1.85,54.18,6.10,7.50,-147.82,-6.32,-16.63,31.93,-11.80,2240,224
"Duran, Jhoan",661395,FF,-1.74,54.30,6.10,7.32,-149.72,-5.87,-17.11,33.34,-10.17,2356,225
"Duran, Jhoan",661395,FF,-1.87,54.23,6.15,4.32,-148.97,-5.64,-17.42,35.56,-13.01,2226,223
"Duran, Jhoan",661395,FF,-1.95,54.38,6.14,4.51,-150.01,-4.65,-18.05,35.01,-12.52,2209,222
"Duran, Jhoan",661395,CU,-2.10,54.41,6.11,3.28,-124.74,0.80,2.80,24.21,-40.50,2568,50
"Duran, Jhoan",661395,CU,-2.17,54.32,6.17,8.08,-123.76,-5.77,1.28,23.81,-37.68,2693,56
"Duran, Jhoan",661395,CU,-2.27,54.40,6.20,6.54,-123.90,-3.35,0.01,25.19,-38.59,2706,41
"Duran, Jhoan",661395,FF,-2.17,54.18,6.14,9.56,-142.22,-7.65,-15.99,32.55,-13.88,2189,222
"Duran, Jhoan",661395,FF,-2.27,54.30,6.16,10.54,-144.33,-6.56,-15.49,31.52,-15.89,2111,225
"Duran, Jhoan",661395,CU,-2.04,54.20,6.20,8.15,-126.65,-6.09,0.88,25.04,-36.12,2785,25
"Duran, Jhoan",661395,CU,-2.02,54.36,6.19,4.50,-127.15,-2.51,1.92,25.37,-37.88,2609,42
"Duran, Jhoan",661395,CU,-2.01,54.30,6.29,8.13,-121.64,-5.26,0.21,22.83,-37.67,2696,32
"Duran, Jhoan",661395,CU,-1.92,54.56,6.33,4.57,-123.34,-4.57,2.78,23.92,-41.51,2670,33
"Duran, Jhoan",661395,CU,-2.08,54.33,6.18,6.29,-123.98,-5.71,3.36,24.98,-39.46,2722,32
"Duran, Jhoan",661395,FF,-2.18,54.18,6.14,8.58,-146.23,-5.82,-14.75,33.27,-14.81,2258,222
"Duran, Jhoan",661395,CU,-2.11,54.30,6.19,5.19,-125.62,-1.41,1.49,24.69,-40.00,2740,44
"Duran, Jhoan",661395,CU,-2.12,54.33,6.18,6.87,-125.89,-3.98,0.51,26.42,-40.41,2589,40
"Duran, Jhoan",661395,CU,-2.14,54.39,6.24,3.99,-124.15,-0.20,4.41,24.12,-41.61,2649,50
"Duran, Jhoan",661395,FF,-1.79,54.30,6.12,7.34,-141.38,-5.26,-12.05,30.40,-19.01,1771,224
"Duran, Jhoan",661395,CU,-1.92,54.44,6.21,6.38,-125.29,-5.96,-0.39,24.21,-35.66,2620,45
"Duran, Jhoan",661395,CU,-1.97,54.30,6.14,4.95,-129.36,-5.82,0.55,24.30,-38.82,2768,39
"Duran, Jhoan",661395,CU,-1.99,54.00,5.98,5.13,-128.50,-3.62,5.23,23.54,-40.62,2816,46
"Duran, Jhoan",661395,CU,-2.07,54.09,6.12,5.81,-128.82,-1.80,2.70,21.63,-36.46,2743,58
"Duran, Jhoan",661395,CU,-1.98,54.09,5.99,6.89,-130.49,-6.58,1.86,20.85,-35.49,2748,35
"Duran, Jhoan",661395,CU,-1.85,54.24,6.04,8.77,-130.48,-7.83,-0.29,22.05,-35.90,2791,28
"Duran, Jhoan",661395,FF,-2.08,54.26,5.95,10.62,-149.36,-6.89,-18.88,35.04,-13.18,2251,223
"Duran, Jhoan",661395,CU,-1.79,54.28,6.12,6.20,-128.72,-5.06,2.74,24.81,-38.49,2813,42
"Duran, Jhoan",661395,CU,-2.07,54.35,6.00,6.49,-129.58,-0.94,1.58,24.69,-39.21,2729,49
"Duran, Jhoan",661395,CU,-2.16,54.34,5.97,5.51,-128.22,-2.53,2.93,22.82,-36.08,2782,65
"Duran, Jhoan",661395,CU,-2.17,54.37,6.10,5.03,-125.58,-2.67,1.22,22.25,-40.21,2740,42
"Duran, Jhoan",661395,FF,-2.08,54.30,6.04,9.47,-146.70,-6.55,-15.83,33.51,-14.48,2229,222
"Duran, Jhoan",661395,CU,-2.10,54.18,6.09,8.62,-128.37,-7.03,2.03,23.18,-36.71,2830,29
"Duran, Jhoan",661395,CU,-1.95,54.44,6.14,6.57,-127.17,-4.75,0.98,22.77,-39.70,2669,39
"Duran, Jhoan",661395,FF,-2.09,54.35,6.10,9.25,-146.88,-5.92,-14.62,30.22,-15.76,2177,218
"Duran, Jhoan",661395,CU,-2.05,54.27,6.08,5.67,-127.15,-4.15,-1.21,26.25,-40.99,2608,34
"Duran, Jhoan",661395,FS,-1.71,54.30,5.98,9.67,-143.88,-5.79,-18.41,31.87,-22.86,1842,224
