Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Sands, Cole",663485,FF,-2.81,55.18,5.58,10.16,-135.97,-4.81,-14.15,29.11,-17.29,2440,233
"Sands, Cole",663485,FF,-2.74,55.17,5.60,8.92,-133.57,-4.87,-13.01,25.33,-18.71,2436,229
"Sands, Cole",663485,CU,-2.75,55.16,5.44,8.59,-117.73,-4.27,10.60,21.13,-38.19,2958,48
"Sands, Cole",663485,CU,-2.86,55.33,5.57,6.15,-116.54,-1.45,12.55,20.71,-37.31,2928,47
"Sands, Cole",663485,FF,-2.73,55.21,5.72,8.27,-134.20,-2.29,-7.96,22.83,-18.94,2432,223
"Sands, Cole",663485,FC,-2.87,55.29,5.60,11.96,-125.23,-6.59,-1.13,21.63,-27.47,2483,247
"Sands, Cole",663485,FF,-2.57,55.25,5.88,11.26,-135.54,-5.28,-5.83,26.82,-17.93,2323,220
"Sands, Cole",663485,FF,-2.65,55.20,5.76,7.76,-134.52,-3.54,-10.06,27.53,-18.23,2250,224
"Sands, Cole",663485,FF,-2.18,54.87,5.25,9.04,-128.57,-2.98,-8.04,23.95,-20.67,2100,233
"Sands, Cole",663485,FF,-2.21,54.98,5.29,10.24,-128.16,-2.89,-9.31,22.92,-21.17,2084,234
"Sands, Cole",663485,CU,-2.19,55.03,5.28,4.71,-112.76,0.72,11.80,21.42,-33.50,2649,59
"Sands, Cole",663485,FF,-2.25,54.87,5.27,5.75,-128.79,-2.19,-11.69,25.26,-21.96,2187,235
"Sands, Cole",663485,FS,-2.26,55.09,5.25,4.09,-125.84,0.11,-12.63,27.85,-33.15,2179,230
"Sands, Cole",663485,FF,-2.18,54.95,5.35,8.61,-128.05,-2.83,-11.39,26.58,-19.33,2153,233
"Sands, Cole",663485,FC,-2.09,54.96,5.33,5.13,-119.76,-2.16,2.43,21.76,-29.20,2295,156
"Sands, Cole",663485,FC,-2.09,54.92,5.40,8.57,-122.01,-2.97,0.76,22.93,-26.92,2350,183
"Sands, Cole",663485,FF,-2.08,54.89,5.31,10.51,-131.62,-3.28,-11.61,27.56,-21.28,2179,238
"Sands, Cole",663485,CU,-2.01,55.09,5.35,3.48,-114.22,-1.26,13.63,23.86,-34.27,2736,61
"Sands, Cole",663485,FC,-2.10,54.84,5.62,5.04,-119.93,-0.59,0.64,21.27,-29.86,2349,153
"Sands, Cole",663485,FC,-2.04,55.14,5.57,6.54,-119.72,0.15,-0.01,20.52,-28.97,2328,165
